Abbreviation,TeamName,GridPosition,Position,Points,Year,Circuit,RaceName,QualiDeltaToPole,QualiDeltaToTeammate,QualiBestTimeSec,TeamMomentum,Podium,Win,DNF,DriverForm3,DriverForm5,QualifyingForm3,QualifyingForm5,AverageFinish,AverageGrid,GridGain,AverageGridGain,PodiumRate,WinRate,PointsMomentum,TeamForm,CircuitHistory,DNFRisk,Consistency,Experience,FrontRow,TopFive,TeamGridInteraction
TSU,Red Bull Racing,18.0,16.0,0.0,2025,Spielberg,Austrian Grand Prix,2.0,0.0,82.3725,1.666666666666667,0,0,0,14.0,12.4,16.333333333333332,15.8,13.47,12.17,2.0,3.4,0.0,0.0,0.4,0.4,14.2,0.0,2.8809720581775844,100.0,0,0,0.021052631578947368
TSU,Red Bull Racing,11.0,15.0,0.0,2025,Silverstone,British Grand Prix,2.0,0.0,82.3725,-2.6666666666666665,0,0,0,13.666666666666666,13.6,18.333333333333332,17.4,13.495049504950495,12.227722772277227,-4.0,3.8,0.0,0.0,0.2,0.2,12.5,0.0,2.8809720581775844,101.0,0,0,0.016666666666666666
TSU,Red Bull Racing,7.0,13.0,0.0,2025,Spa-Francorchamps,Belgian Grand Prix,2.0,0.0,82.3725,7.333333333333333,0,0,0,14.333333333333334,14.6,15.666666666666666,15.6,13.509803921568627,12.215686274509803,-6.0,1.0,0.0,0.0,0.0,0.0,13.5,0.0,2.073644135332769,102.0,0,0,0.0
TSU,Red Bull Racing,20.0,17.0,0.0,2025,Budapest,Hungarian Grand Prix,2.0,0.0,82.3725,1.3333333333333337,0,0,0,14.666666666666666,13.8,12.0,14.6,13.504854368932039,12.16504854368932,3.0,0.8,0.0,0.0,0.0,0.0,12.25,0.0,1.6431676725154942,103.0,0,0,0.0
TSU,Red Bull Racing,12.0,9.0,2.0,2025,Zandvoort,Dutch Grand Prix,2.0,0.0,82.3725,2.666666666666667,0,0,0,15.0,14.6,12.666666666666666,14.8,13.538461538461538,12.240384615384615,3.0,0.2,0.0,0.0,0.0,0.0,17.75,0.0,2.073644135332769,104.0,0,0,0.0
TSU,Red Bull Racing,9.0,13.0,0.0,2025,Monza,Italian Grand Prix,2.0,0.0,82.3725,14.333333333333334,0,0,0,13.0,14.0,13.0,13.6,13.495238095238095,12.238095238095237,-4.0,-0.4,0.0,0.0,0.4,0.4,18.5,0.0,3.1622776601683773,105.0,0,0,0.04
TSU,Red Bull Racing,6.0,6.0,8.0,2025,Baku,Azerbaijan Grand Prix,2.0,0.0,82.3725,10.0,0,0,0,13.0,13.4,13.666666666666666,11.8,13.49056603773585,12.20754716981132,0.0,-1.6,0.0,0.0,0.4,0.4,12.5,0.0,2.966479394838263,106.0,0,0,0.05714285714285715
TSU,Red Bull Racing,13.0,12.0,0.0,2025,Marina Bay,Singapore Grand Prix,2.0,0.0,82.3725,8.0,0,0,0,9.333333333333334,11.6,9.0,10.8,13.42056074766355,12.149532710280374,1.0,-0.8,0.0,0.0,2.0,2.0,15.333333333333334,0.0,4.219004621945795,107.0,0,0,0.14285714285714285
TSU,Red Bull Racing,13.0,7.0,6.0,2025,Austin,United States Grand Prix,2.0,0.0,82.3725,3.333333333333334,0,0,0,10.333333333333334,11.4,9.333333333333334,12.0,13.407407407407407,12.157407407407407,6.0,0.6,0.0,0.0,2.0,2.0,10.25,0.0,4.159326868617082,108.0,0,0,0.14285714285714285
TSU,Red Bull Racing,10.0,11.0,0.0,2025,Mexico City,Mexico City Grand Prix,2.0,0.0,82.3725,6.666666666666668,0,0,0,8.333333333333334,9.4,10.666666666666666,10.6,13.34862385321101,12.1651376146789,-1.0,1.2,0.0,0.0,3.2,3.2,18.0,0.0,3.0495901363953792,109.0,0,0,0.29090909090909095
TSU,Red Bull Racing,17.0,17.0,0.0,2025,São Paulo,São Paulo Grand Prix,2.0,0.0,82.3725,-0.3333333333333339,0,0,0,10.0,9.8,12.0,10.2,13.327272727272728,12.145454545454545,0.0,0.4,0.0,0.0,2.8,2.8,12.0,0.0,3.1144823004794855,110.0,0,0,0.15555555555555556
TSU,Red Bull Racing,20.0,12.0,0.0,2025,Las Vegas,Las Vegas Grand Prix,2.0,0.0,82.3725,6.333333333333334,0,0,0,11.666666666666666,10.6,13.333333333333334,11.8,13.36036036036036,12.18918918918919,8.0,1.2,0.0,0.0,2.8,2.8,13.5,0.0,4.393176527297758,111.0,0,0,0.13333333333333333
TSU,Red Bull Racing,15.0,10.0,1.0,2025,Lusail,Qatar Grand Prix,2.0,0.0,82.3725,11.666666666666668,0,0,0,13.333333333333334,11.8,15.666666666666666,14.6,13.348214285714286,12.258928571428571,5.0,2.8,0.0,0.0,1.2,1.2,13.666666666666666,0.0,3.5637059362410906,112.0,0,0,0.075
TSU,Red Bull Racing,10.0,14.0,0.0,2025,Yas Island,Abu Dhabi Grand Prix,2.0,0.0,82.3725,8.666666666666666,0,0,0,13.0,11.4,17.333333333333332,15.0,13.31858407079646,12.283185840707965,-4.0,3.6,0.0,0.0,1.4,1.4,8.75,0.0,3.6469165057620923,113.0,0,0,0.12727272727272726
VER,Red Bull Racing,3.0,2.0,18.0,2025,Melbourne,Australian Grand Prix,2.0,0.0,82.3725,-9.333333333333334,1,0,0,4.0,3.8,3.6666666666666665,6.0,3.1444444444444444,3.2555555555555555,1.0,2.2,0.4666666666666667,0.2,15.4,0.2,12.666666666666666,0.0,2.58843582110895,90.0,0,1,0.05
VER,Red Bull Racing,4.0,4.0,12.0,2025,Shanghai,Chinese Grand Prix,2.0,0.0,82.3725,-5.0,0,0,0,3.0,3.0,3.0,6.2,3.131868131868132,3.2527472527472527,0.0,3.2,0.4666666666666667,0.13333333333333333,17.4,3.8,1.0,0.0,2.3452078799117078,91.0,0,1,0.76
VER,Red Bull Racing,1.0,1.0,25.0,2025,Suzuka,Japanese Grand Prix,2.0,0.0,82.3725,-4.666666666666666,1,1,0,4.0,3.6,3.6666666666666665,3.6,3.141304347826087,3.260869565217391,0.0,0.0,0.4666666666666667,0.13333333333333333,14.6,6.2,1.0,0.0,2.073644135332764,92.0,1,1,3.1
VER,Red Bull Racing,7.0,6.0,8.0,2025,Sakhir,Bahrain Grand Prix,2.0,0.0,82.3725,-1.666666666666666,0,0,0,2.3333333333333335,2.8,2.6666666666666665,2.8,3.118279569892473,3.236559139784946,1.0,0.0,0.4666666666666667,0.2,17.6,11.2,5.75,0.0,2.1679483388678724,93.0,0,0,1.4
VER,Red Bull Racing,1.0,2.0,18.0,2025,Jeddah,Saudi Arabian Grand Prix,2.0,0.0,82.3725,-9.0,1,0,0,3.6666666666666665,3.8,4.0,3.8,3.148936170212766,3.276595744680851,-1.0,0.0,0.4666666666666667,0.2,14.2,12.6,1.5,0.0,2.2803508501982686,94.0,1,1,6.3
VER,Red Bull Racing,1.0,4.0,12.0,2025,Miami Gardens,Miami Grand Prix,2.0,0.0,82.3725,-4.333333333333333,0,0,0,3.0,3.0,3.0,3.2,3.136842105263158,3.2526315789473683,-3.0,0.2,0.5333333333333333,0.2,16.2,16.2,10.5,0.0,1.9999999999999916,95.0,1,1,8.1
VER,Red Bull Racing,2.0,1.0,25.0,2025,Imola,Emilia Romagna Grand Prix,2.0,0.0,82.3725,-5.000000000000001,1,1,0,4.0,3.4,3.0,2.8,3.1458333333333335,3.2291666666666665,1.0,-0.6,0.4666666666666667,0.2,15.0,15.0,1.0,0.0,1.949358868961784,96.0,1,1,5.0
VER,Red Bull Racing,4.0,4.0,12.0,2025,Monaco,Monaco Grand Prix,2.0,0.0,82.3725,-1.0,0,0,0,2.3333333333333335,2.8,1.3333333333333333,2.4,3.1237113402061856,3.216494845360825,0.0,-0.4,0.5333333333333333,0.26666666666666666,17.6,17.6,3.3333333333333335,0.0,2.1679483388678724,97.0,0,1,3.5200000000000005
VER,Red Bull Racing,3.0,10.0,1.0,2025,Barcelona,Spanish Grand Prix,2.0,0.0,82.3725,-8.333333333333332,0,0,0,3.0,3.4,2.3333333333333335,3.0,3.13265306122449,3.2244897959183674,-7.0,-0.4,0.5333333333333333,0.26666666666666666,15.0,15.0,1.25,0.0,1.949358868961784,98.0,0,1,3.75
VER,Red Bull Racing,2.0,2.0,18.0,2025,Montréal,Canadian Grand Prix,2.0,0.0,82.3725,-12.333333333333332,1,0,0,5.0,4.2,3.0,2.2,3.202020202020202,3.2222222222222223,0.0,-2.0,0.4666666666666667,0.26666666666666666,13.6,13.6,1.0,0.0,3.4928498393145913,99.0,1,1,4.533333333333333
VER,Red Bull Racing,7.0,18.0,0.0,2025,Spielberg,Austrian Grand Prix,2.0,0.0,82.3725,5.666666666666667,0,0,0,5.333333333333333,4.2,3.0,2.4,3.19,3.21,-11.0,-1.8,0.4666666666666667,0.26666666666666666,13.6,13.6,2.0,0.0,3.492849839314591,100.0,0,0,1.7
VER,Red Bull Racing,1.0,5.0,10.0,2025,Silverstone,British Grand Prix,2.0,0.0,82.3725,-6.333333333333333,0,0,0,10.0,7.0,4.0,3.6,3.3366336633663365,3.2475247524752477,-4.0,-3.4,0.4666666666666667,0.26666666666666666,11.2,11.2,7.5,0.0,7.071067811865473,101.0,1,1,5.6
VER,Red Bull Racing,4.0,4.0,12.0,2025,Spa-Francorchamps,Belgian Grand Prix,2.0,0.0,82.3725,-2.6666666666666665,0,0,0,8.333333333333334,7.8,3.3333333333333335,3.4,3.3529411764705883,3.2254901960784315,0.0,-4.4,0.4,0.2,8.2,8.2,1.75,0.0,6.4187226143524825,102.0,0,1,1.64
VER,Red Bull Racing,8.0,9.0,2.0,2025,Budapest,Hungarian Grand Prix,2.0,0.0,82.3725,0.6666666666666665,0,0,0,9.0,7.8,4.0,3.4,3.3592233009708736,3.233009708737864,-1.0,-4.4,0.4,0.2,8.2,8.2,4.0,0.0,6.4187226143524825,103.0,0,0,0.911111111111111
VER,Red Bull Racing,3.0,2.0,18.0,2025,Zandvoort,Dutch Grand Prix,2.0,0.0,82.3725,-6.666666666666666,1,0,0,6.0,7.6,4.333333333333333,4.4,3.4134615384615383,3.2788461538461537,1.0,-3.2,0.3333333333333333,0.13333333333333333,8.4,8.4,1.25,0.0,6.348228099241548,104.0,0,1,2.1
VER,Red Bull Racing,1.0,1.0,25.0,2025,Monza,Italian Grand Prix,2.0,0.0,82.3725,2.0,1,1,0,5.0,7.6,5.0,4.6,3.4,3.276190476190476,0.0,-3.0,0.4,0.13333333333333333,8.4,8.4,6.5,0.0,6.348228099241548,105.0,1,1,4.2
VER,Red Bull Racing,1.0,1.0,25.0,2025,Baku,Azerbaijan Grand Prix,2.0,0.0,82.3725,2.333333333333333,1,1,0,4.0,4.2,4.0,3.4,3.3773584905660377,3.2547169811320753,0.0,-0.8,0.4,0.2,13.4,13.4,6.5,0.0,3.1144823004794806,106.0,1,1,6.7
VER,Red Bull Racing,2.0,2.0,18.0,2025,Marina Bay,Singapore Grand Prix,2.0,0.0,82.3725,-4.0,1,0,0,1.3333333333333333,3.4,1.6666666666666667,3.4,3.3551401869158877,3.2336448598130842,0.0,0.0,0.4666666666666667,0.26666666666666666,16.4,16.4,4.666666666666667,0.0,3.361547262794316,107.0,1,1,5.466666666666666
VER,Red Bull Racing,1.0,1.0,25.0,2025,Austin,United States Grand Prix,2.0,0.0,82.3725,-8.000000000000002,1,1,0,1.3333333333333333,3.0,1.3333333333333333,3.0,3.3425925925925926,3.2222222222222223,0.0,0.0,0.4666666666666667,0.2,17.6,17.6,1.5,0.0,3.391164991562628,108.0,1,1,8.8
VER,Red Bull Racing,5.0,3.0,15.0,2025,Mexico City,Mexico City Grand Prix,2.0,0.0,82.3725,-6.666666666666666,1,0,0,1.3333333333333333,1.4,1.3333333333333333,1.6,3.3211009174311927,3.2018348623853212,2.0,0.2,0.5333333333333333,0.26666666666666666,22.2,22.2,2.25,0.0,0.5477225575051272,109.0,0,1,3.6999999999999997
VER,Red Bull Racing,19.0,3.0,15.0,2025,São Paulo,São Paulo Grand Prix,2.0,0.0,82.3725,-7.333333333333334,1,0,0,2.0,1.6,2.6666666666666665,2.0,3.3181818181818183,3.2181818181818183,16.0,0.4,0.5333333333333333,0.26666666666666666,21.6,21.6,2.5,0.0,0.894427190999892,110.0,0,0,1.08
VER,Red Bull Racing,2.0,1.0,25.0,2025,Las Vegas,Las Vegas Grand Prix,2.0,0.0,82.3725,-10.333333333333334,1,1,0,2.3333333333333335,2.0,8.333333333333334,5.6,3.315315315315315,3.3603603603603602,1.0,3.6,0.6,0.26666666666666666,19.6,19.6,3.0,0.0,0.9999999999999786,111.0,1,1,6.533333333333334
VER,Red Bull Racing,3.0,1.0,25.0,2025,Lusail,Qatar Grand Prix,2.0,0.0,82.3725,-1.666666666666666,1,1,0,2.3333333333333335,2.0,8.666666666666666,5.8,3.294642857142857,3.3482142857142856,2.0,3.8,0.6,0.26666666666666666,19.6,19.6,1.3333333333333333,0.0,0.9999999999999786,112.0,0,1,4.9
VER,Red Bull Racing,1.0,1.0,25.0,2025,Yas Island,Abu Dhabi Grand Prix,2.0,0.0,82.3725,-4.666666666666668,1,1,0,1.6666666666666667,1.8,8.0,6.0,3.274336283185841,3.3451327433628317,0.0,4.2,0.6666666666666666,0.3333333333333333,21.0,21.0,2.25,0.0,1.0954451150103128,113.0,1,1,10.5
ALB,Williams,15.0,12.0,0.0,2026,Melbourne,Australian Grand Prix,2.423,0.0,80.941,-8.333333333333334,0,0,0,14.333333333333334,13.2,15.666666666666666,15.2,12.956043956043956,13.252747252747254,3.0,2.0,0.0,0.0,0.0,5.0,11.25,0.0,2.5884358211089604,91.0,0,0,0.3125
ALB,Williams,22.0,22.0,0.0,2026,Shanghai,Chinese Grand Prix,2.708,0.455,94.772,0.6666666666666666,0,0,0,13.0,13.2,15.333333333333334,14.8,12.945652173913043,13.271739130434783,0.0,1.6,0.0,0.0,0.0,5.0,9.5,0.0,2.5884358211089604,92.0,0,0,0.21739130434782608
ALB,Williams,17.0,20.0,0.0,2026,Suzuka,Japanese Grand Prix,2.31,0.161,91.088,0.6666666666666666,0,0,0,16.666666666666668,15.4,18.0,16.8,13.043010752688172,13.365591397849462,-3.0,1.4,0.0,0.0,0.0,5.0,16.25,0.0,4.3358966777357635,93.0,0,0,0.2777777777777778
ALB,Williams,15.0,10.0,1.0,2026,Miami Gardens,Miami Grand Prix,1.922,0.18,89.72,0.0,0,0,0,18.0,16.2,18.0,17.0,13.117021276595745,13.404255319148936,5.0,0.8,0.0,0.0,0.0,3.0,5.0,0.0,4.816637831516922,94.0,0,0,0.1875
ALB,Williams,18.0,21.0,0.0,2026,Montréal,Canadian Grand Prix,2.273,0.578,74.851,1.6666666666666667,0,0,0,17.333333333333332,16.0,18.0,17.2,13.08421052631579,13.421052631578947,-3.0,1.2,0.0,0.0,0.2,0.2,14.25,0.0,5.099019513592788,95.0,0,0,0.010526315789473684
ALB,Williams,11.0,8.0,4.0,2026,Monte Carlo,Monaco Grand Prix,1.736,-0.028,73.787,0.3333333333333333,0,0,0,17.0,17.0,16.666666666666668,17.4,13.166666666666666,13.46875,3.0,0.4,0.0,0.0,0.2,0.2,10.5,0.0,5.567764362830026,96.0,0,0,0.016666666666666666
ALB,Williams,18.0,18.0,0.0,2026,Barcelona,Barcelona Grand Prix,2.745,0.543,77.424,0.3333333333333332,0,0,0,13.0,16.2,14.666666666666666,16.6,13.11340206185567,13.443298969072165,0.0,0.4,0.0,0.0,1.0,1.0,17.75,0.0,6.648308055437868,97.0,0,0,0.05263157894736842
ALB,Williams,18.0,17.0,0.0,2026,Spielberg,Austrian Grand Prix,2.396,0.257,68.509,-2.0,0,0,0,15.666666666666666,15.4,15.666666666666666,15.8,13.16326530612245,13.489795918367347,1.0,0.4,0.0,0.0,1.0,1.0,13.75,0.0,5.983310120660639,98.0,0,0,0.05263157894736842
ALO,Aston Martin,17.0,18.0,0.0,2026,Melbourne,Australian Grand Prix,3.451,0.0,81.969,1.0,0,0,0,8.0,11.2,7.0,9.2,9.929824561403509,9.307017543859649,-1.0,-2.0,0.0,0.0,2.8,0.2,11.25,0.0,4.9699094559156665,114.0,0,0,0.011111111111111112
ALO,Aston Martin,18.0,17.0,0.0,2026,Shanghai,Chinese Grand Prix,3.139,-0.792,95.203,-4.333333333333334,0,0,0,10.333333333333334,11.2,10.333333333333334,9.8,10.0,9.373913043478261,1.0,-1.4,0.0,0.0,2.8,0.2,12.0,0.0,4.9699094559156665,115.0,0,0,0.010526315789473684
ALO,Aston Martin,21.0,18.0,0.0,2026,Suzuka,Japanese Grand Prix,3.868,-0.274,92.646,-3.0,0,0,0,13.666666666666666,11.8,13.666666666666666,11.2,10.060344827586206,9.448275862068966,3.0,-0.6,0.0,0.0,2.8,0.2,8.0,0.0,5.540758070878024,116.0,0,0,0.009090909090909092
ALO,Aston Martin,17.0,15.0,0.0,2026,Miami Gardens,Miami Grand Prix,3.3,-0.066,91.098,0.0,0,0,0,17.666666666666668,13.2,18.666666666666668,14.0,10.128205128205128,9.547008547008547,2.0,0.8,0.0,0.0,2.8,0.2,15.0,0.0,6.140032573203498,117.0,0,0,0.011111111111111112
ALO,Aston Martin,19.0,20.0,0.0,2026,Montréal,Canadian Grand Prix,2.618,-0.999,75.196,0.0,0,0,0,16.666666666666668,14.8,18.666666666666668,15.8,10.169491525423728,9.610169491525424,-1.0,1.0,0.0,0.0,1.6,0.2,6.0,0.0,5.069516742254627,118.0,0,0,0.01
ALO,Aston Martin,21.0,10.0,1.0,2026,Monte Carlo,Monaco Grand Prix,3.298,-0.712,75.349,0.0,0,0,0,17.666666666666668,17.6,19.0,18.4,10.252100840336135,9.6890756302521,11.0,0.8,0.0,0.0,0.0,0.0,13.0,0.0,1.816590212458483,119.0,0,0,0.0
ALO,Aston Martin,22.0,19.0,0.0,2026,Barcelona,Barcelona Grand Prix,4.136,0.057,78.815,0.3333333333333333,0,0,0,15.0,16.0,19.0,19.2,10.25,9.783333333333333,3.0,3.2,0.0,0.0,0.2,0.2,10.8,0.0,3.8078865529319486,120.0,0,0,0.008695652173913044
ALO,Aston Martin,21.0,18.0,0.0,2026,Spielberg,Austrian Grand Prix,3.829,-0.421,69.942,-0.3333333333333333,0,0,0,16.333333333333332,16.4,20.666666666666668,20.0,10.322314049586776,9.884297520661157,3.0,3.6,0.0,0.0,0.2,0.2,9.833333333333334,0.0,4.037325847637264,121.0,0,0,0.009090909090909092
ANT,Mercedes,2.0,2.0,18.0,2026,Melbourne,Australian Grand Prix,0.293,0.293,78.811,0.6666666666666661,1,0,0,7.666666666666667,6.2,12.0,8.8,9.833333333333334,8.75,0.0,2.6,0.2,0.0,10.2,10.8,4.0,0.0,5.1672042731055265,24.0,1,1,3.6
ANT,Mercedes,1.0,1.0,25.0,2026,Shanghai,Chinese Grand Prix,0.0,-0.222,92.064,5.0,1,1,0,7.333333333333333,5.4,7.0,8.0,9.52,8.48,0.0,2.6,0.2,0.0,12.2,13.2,6.0,0.0,5.504543577809155,25.0,1,1,6.6
ANT,Mercedes,1.0,1.0,25.0,2026,Suzuka,Japanese Grand Prix,0.0,-0.298,88.778,8.666666666666666,1,1,0,6.0,5.2,5.666666666666667,7.8,9.192307692307692,8.192307692307692,0.0,2.6,0.26666666666666666,0.06666666666666667,13.6,15.8,6.0,0.0,5.674504383644444,26.0,1,1,7.9
ANT,Mercedes,1.0,1.0,25.0,2026,Miami Gardens,Miami Grand Prix,0.0,-0.399,87.798,-4.333333333333336,1,1,0,1.3333333333333333,4.8,1.3333333333333333,4.6,8.88888888888889,7.925925925925926,0.0,-0.2,0.3333333333333333,0.13333333333333333,15.6,17.2,6.0,0.0,5.9329587896765315,27.0,1,1,8.6
ANT,Mercedes,2.0,1.0,25.0,2026,Montréal,Canadian Grand Prix,0.068,0.068,72.646,-6.333333333333336,1,1,0,1.0,4.0,1.0,3.8,8.607142857142858,7.678571428571429,1.0,-0.2,0.4,0.2,18.6,20.6,3.0,0.0,6.164414002968977,28.0,1,1,6.866666666666667
ANT,Mercedes,1.0,1.0,25.0,2026,Monte Carlo,Monaco Grand Prix,0.0,-0.394,72.051,-8.333333333333334,1,1,0,1.0,1.2,1.3333333333333333,1.4,8.344827586206897,7.482758620689655,0.0,0.2,0.4666666666666667,0.26666666666666666,23.6,23.6,10.5,0.0,0.4472135954999659,29.0,1,1,11.8
ANT,Mercedes,3.0,16.0,0.0,2026,Barcelona,Barcelona Grand Prix,0.319,0.319,74.998,2.0,0,0,0,1.0,1.0,1.3333333333333333,1.2,8.1,7.266666666666667,-13.0,0.2,0.5333333333333333,0.3333333333333333,25.0,25.0,18.0,0.0,0.0,30.0,0,1,6.25
ANT,Mercedes,4.0,3.0,15.0,2026,Spielberg,Austrian Grand Prix,0.301,0.301,66.414,6.0,1,0,0,6.0,4.0,2.0,1.6,8.35483870967742,7.129032258064516,1.0,-2.4,0.5333333333333333,0.3333333333333333,20.0,20.0,19.0,0.0,6.708203932499369,31.0,0,1,4.0
BEA,Haas F1 Team,12.0,7.0,6.0,2026,Melbourne,Australian Grand Prix,1.793,-0.18,80.311,1.0,0,0,0,13.666666666666666,10.2,12.666666666666666,11.0,11.555555555555555,13.962962962962964,5.0,0.8,0.0,0.0,4.2,2.0,14.0,0.0,5.848076606885378,27.0,0,0,0.15384615384615385
BEA,Haas F1 Team,10.0,5.0,10.0,2026,Shanghai,Chinese Grand Prix,1.133,-0.341,93.197,0.0,0,0,0,12.666666666666666,10.8,12.0,11.6,11.392857142857142,13.892857142857142,5.0,0.8,0.0,0.0,3.0,2.8,8.0,0.0,5.167204273105526,28.0,0,0,0.2545454545454545
BEA,Haas F1 Team,18.0,22.0,0.0,2026,Suzuka,Japanese Grand Prix,2.312,0.781,91.09,1.6666666666666663,0,0,0,8.0,10.6,11.0,12.0,11.172413793103448,13.758620689655173,-4.0,1.4,0.0,0.0,3.4,4.8,10.0,0.0,5.412947441089743,29.0,0,0,0.25263157894736843
BEA,Haas F1 Team,12.0,11.0,0.0,2026,Miami Gardens,Miami Grand Prix,1.542,-0.432,89.34,-5.0,0,0,0,11.333333333333334,13.0,13.333333333333334,12.8,11.533333333333333,13.9,1.0,-0.2,0.0,0.0,3.2,4.4,19.0,0.0,7.3824115301167,30.0,0,0,0.3384615384615385
BEA,Haas F1 Team,16.0,10.0,1.0,2026,Montréal,Canadian Grand Prix,1.838,-0.429,74.416,-3.6666666666666665,0,0,0,12.666666666666666,11.4,13.333333333333334,12.6,11.516129032258064,13.838709677419354,6.0,1.2,0.0,0.0,3.2,4.4,11.0,0.0,6.58027355054484,31.0,0,0,0.25882352941176473
BEA,Haas F1 Team,19.0,20.0,0.0,2026,Monte Carlo,Monaco Grand Prix,2.763,0.092,74.814,1.0,0,0,0,14.333333333333334,11.0,15.333333333333334,13.6,11.46875,13.90625,-1.0,2.6,0.0,0.0,3.4,3.4,10.5,0.0,6.59545297913646,32.0,0,0,0.16999999999999998
BEA,Haas F1 Team,15.0,17.0,0.0,2026,Barcelona,Barcelona Grand Prix,1.71,-0.684,76.389,0.3333333333333333,0,0,0,13.666666666666666,13.6,15.666666666666666,15.0,11.727272727272727,14.06060606060606,-2.0,1.4,0.0,0.0,2.2,2.2,17.0,0.0,7.162401831787993,33.0,0,0,0.1375
BEA,Haas F1 Team,13.0,14.0,0.0,2026,Spielberg,Austrian Grand Prix,1.41,-0.294,67.523,-1.0,0,0,0,15.666666666666666,16.0,16.666666666666668,16.0,11.882352941176471,14.088235294117647,-1.0,0.0,0.0,0.0,0.2,0.2,11.0,0.0,5.338539126015656,34.0,0,0,0.014285714285714287
BOR,Audi,10.0,9.0,2.0,2026,Melbourne,Australian Grand Prix,1.703,-0.082,80.221,0.0,0,0,0,13.666666666666666,14.2,14.666666666666666,15.6,14.25,14.208333333333334,1.0,1.4,0.0,0.0,0.2,5.0,16.0,0.0,4.207136793592525,24.0,0,0,0.45454545454545453
BOR,Audi,16.0,21.0,0.0,2026,Shanghai,Chinese Grand Prix,1.485,0.195,93.549,0.0,0,0,0,11.0,14.0,12.0,14.4,14.04,14.04,-5.0,0.4,0.0,0.0,0.4,2.0,14.0,0.0,4.472135954999579,25.0,0,0,0.11764705882352941
BOR,Audi,9.0,13.0,0.0,2026,Suzuka,Japanese Grand Prix,1.212,-0.368,89.99,-1.0,0,0,0,13.666666666666666,14.2,11.0,14.0,14.307692307692308,14.115384615384615,-4.0,-0.2,0.0,0.0,0.4,1.0,19.0,0.0,4.816637831516918,26.0,0,0,0.1
BOR,Audi,21.0,12.0,0.0,2026,Miami Gardens,Miami Grand Prix,5.939,4.298,93.737,-0.6666666666666666,0,0,0,14.333333333333334,13.4,11.666666666666666,12.2,14.25925925925926,13.925925925925926,9.0,-1.2,0.0,0.0,0.4,0.6666666666666666,18.0,0.0,4.560701700396551,27.0,0,0,0.0303030303030303
BOR,Audi,13.0,13.0,0.0,2026,Montréal,Canadian Grand Prix,1.493,0.185,74.071,0.0,0,0,0,15.333333333333334,13.2,15.333333333333334,12.6,14.178571428571429,14.178571428571429,0.0,-0.6,0.0,0.0,0.4,0.5,14.0,0.0,4.604345773288535,28.0,0,0,0.03571428571428571
BOR,Audi,16.0,11.0,0.0,2026,Monte Carlo,Monaco Grand Prix,2.632,0.781,74.683,0.0,0,0,0,12.666666666666666,13.6,14.333333333333334,13.8,14.137931034482758,14.137931034482758,5.0,0.2,0.0,0.0,0.4,0.4,10.5,0.0,4.449719092257397,29.0,0,0,0.023529411764705882
BOR,Audi,12.0,11.0,0.0,2026,Barcelona,Barcelona Grand Prix,1.322,0.233,76.001,0.0,0,0,0,12.0,14.0,16.666666666666668,15.0,14.033333333333333,14.2,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,3.9999999999999996,30.0,0,0,0.0
BOR,Audi,12.0,11.0,0.0,2026,Spielberg,Austrian Grand Prix,1.18,-0.318,67.293,0.0,0,0,0,11.666666666666666,12.0,13.666666666666666,14.2,13.935483870967742,14.129032258064516,1.0,2.2,0.0,0.0,0.0,0.0,8.0,0.0,0.9999999999999982,31.0,0,0,0.0
BOT,Cadillac,19.0,19.0,0.0,2026,Melbourne,Australian Grand Prix,4.726,0.639,83.244,0.0,0,0,0,15.666666666666666,14.8,13.666666666666666,13.4,12.4,11.322222222222223,0.0,-1.4,0.0,0.0,0.0,5.0,11.0,0.0,3.1144823004794837,90.0,0,0,0.25
BOT,Cadillac,19.0,13.0,0.0,2026,Shanghai,Chinese Grand Prix,3.372,-1.47,95.436,0.0,0,0,0,16.0,15.8,13.666666666666666,14.2,12.472527472527473,11.406593406593407,6.0,-1.6,0.0,0.0,0.0,0.0,20.0,0.0,3.563705936241091,91.0,0,0,0.0
BOT,Cadillac,20.0,19.0,0.0,2026,Suzuka,Japanese Grand Prix,3.552,0.124,92.33,0.0,0,0,0,16.666666666666668,15.8,15.666666666666666,15.8,12.478260869565217,11.48913043478261,1.0,0.0,0.0,0.0,0.0,0.0,16.333333333333332,0.0,3.5637059362410906,92.0,0,0,0.0
BOT,Cadillac,19.0,18.0,0.0,2026,Miami Gardens,Miami Grand Prix,3.831,-0.338,91.629,0.0,0,0,0,17.0,16.0,19.333333333333332,16.0,12.548387096774194,11.580645161290322,1.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,3.74165738677394,93.0,0,0,0.0
BOT,Cadillac,21.0,16.0,0.0,2026,Montréal,Canadian Grand Prix,3.694,0.843,76.272,0.0,0,0,0,16.666666666666668,17.4,19.333333333333332,17.2,12.606382978723405,11.659574468085106,5.0,-0.2,0.0,0.0,0.0,0.0,10.0,0.0,2.5099800796022285,94.0,0,0,0.0
BOT,Cadillac,20.0,21.0,0.0,2026,Monte Carlo,Monaco Grand Prix,3.232,0.536,75.283,0.0,0,0,0,17.666666666666668,17.0,20.0,19.6,12.642105263157895,11.757894736842106,-1.0,2.6,0.0,0.0,0.0,0.0,19.0,0.0,2.549509756796393,95.0,0,0,0.0
